full_location_name,country_clean,latitude,longitude,timezone,primary_airport_iata,region_major,slug,active,nearest,hotellook_city_id,skill_level_min,skill_level_max,hotellook_city_id_airport
"Mornington Mills & Mothers Beach, VIC, Melbourne East",Australia,-38.21319848,145.0392294,Australia/Sydney,MBW,Oceania,mornington-mills-mothers-beach-vic-melbourne-east-australia,TRUE,,,beginner,intermediate,
"moro, Fuerte Ventura",Spain,28.67327358,-13.83325696,UTC,FUE,Europe,moro-fuerte-ventura-canary,TRUE,,,intermediate,advanced,
"Morro Branco, Ceara",Brazil,-4.150762996,-38.10972691,America/Sao_Paulo,ARX,South America,morro-branco-ceara-brazil,TRUE,,,intermediate,advanced,12101
"Morro das Pedras, Florianopolis",Brazil,-27.71552167,-48.50225687,America/Sao_Paulo,FLN,South America,morro-das-pedras-florianopolis-brazil,TRUE,,,intermediate,advanced,6362
"Morro dos Conventos, Santa Catarina",Brazil,-28.93725632,-49.32964325,America/Sao_Paulo,CCM,South America,morro-dos-conventos-santa-catarina-brazil,TRUE,,,intermediate,advanced,
"Morro Negro, Lanzarote",Spain,29.11428155,-13.66203547,UTC,ACE,Europe,morro-negro-lanzarote-canary,TRUE,,,intermediate,advanced,30125
"Moruya Rivermouth, NSW, Far South",Australia,-35.90538936,150.1558113,Australia/Sydney,MYA,Oceania,moruya-rivermouth-nsw-far-south-australia,TRUE,,,beginner,intermediate,5470
"Mosca Point, Gran Canaria",Spain,27.83456962,-15.41834593,UTC,LPA,Europe,mosca-point-gran-canaria-canary,TRUE,Santa Lucía de Tirajana,,intermediate,advanced,1525657
Moscow Beach,United Arab Emirates,25.23074055,55.25753975,UTC,DXB,Middle East,moscow-beach-uae,TRUE,Dubai,25495,beginner,intermediate,
"Moses Rock, WA, Margaret River North",Australia,-33.7569573,114.989562,Australia/Sydney,MQZ,Oceania,moses-rock-wa-margaret-river-north-australia,TRUE,City Of Busselton,,intermediate,advanced,
